Country,Region,Code,Date,Sex,Age,AgeInt,Cases,Deaths
Germany,All,DE_13.05.2020,13.05.2020,m,10,10,3007.6,0.7
Germany,All,DE_13.05.2020,13.05.2020,m,20,10,10303,5.2
Germany,All,DE_13.05.2020,13.05.2020,m,30,10,17241.3,18
Germany,All,DE_13.05.2020,13.05.2020,m,40,10,12795.8,50.8
Germany,All,DE_13.05.2020,13.05.2020,m,50,10,13183.3,228
Germany,All,DE_13.05.2020,13.05.2020,m,60,10,10181.6,646.9
Germany,All,DE_13.05.2020,13.05.2020,m,70,10,6989,1306
Germany,All,DE_13.05.2020,13.05.2020,m,80,10,5379.8,1823.8
Germany,All,DE_13.05.2020,13.05.2020,m,90,10,1688.1,758.7
Germany,All,DE_13.05.2020,13.05.2020,m,100,5,15.1,7.6
Germany,All,DE_13.06.2020,13.06.2020,b,0,10,4233,1
Germany,All,DE_13.06.2020,13.06.2020,b,10,10,7080.3,1.2
Germany,All,DE_13.06.2020,13.06.2020,b,20,10,23099.9,7.3
Germany,All,DE_13.06.2020,13.06.2020,b,30,10,39223.5,24.5
Germany,All,DE_13.06.2020,13.06.2020,b,40,10,29613.5,70.8
Germany,All,DE_13.06.2020,13.06.2020,b,50,10,28132.4,321.2
Germany,All,DE_13.06.2020,13.06.2020,b,60,10,19566.3,893.5
Germany,All,DE_13.06.2020,13.06.2020,b,70,10,14889.6,2001.5
Germany,All,DE_13.06.2020,13.06.2020,b,80,10,15143.3,3663.5
Germany,All,DE_13.06.2020,13.06.2020,b,90,10,5589,1988
Germany,All,DE_13.06.2020,13.06.2020,b,100,5,59.3,27.5
Germany,All,DE_13.06.2020,13.06.2020,f,0,10,2002.9,1
Germany,All,DE_13.06.2020,13.06.2020,f,10,10,3414.1,0.5
Germany,All,DE_13.06.2020,13.06.2020,f,20,10,11454.1,2.2
Germany,All,DE_13.06.2020,13.06.2020,f,30,10,20563.1,6.2
Germany,All,DE_13.06.2020,13.06.2020,f,40,10,15926.2,18.5
Germany,All,DE_13.06.2020,13.06.2020,f,50,10,14108.8,84.8
Germany,All,DE_13.06.2020,13.06.2020,f,60,10,8843.7,227
Germany,All,DE_13.06.2020,13.06.2020,f,70,10,7560.6,663
Germany,All,DE_13.06.2020,13.06.2020,f,80,10,9473.4,1787
Germany,All,DE_13.06.2020,13.06.2020,f,90,10,3792.8,1200.4
Germany,All,DE_13.06.2020,13.06.2020,f,100,5,43.2,19.6
Germany,All,DE_13.06.2020,13.06.2020,m,0,10,2230,0
Germany,All,DE_13.06.2020,13.06.2020,m,10,10,3666.1,0.7
Germany,All,DE_13.06.2020,13.06.2020,m,20,10,11645.8,5.1
Germany,All,DE_13.06.2020,13.06.2020,m,30,10,18660.4,18.2
Germany,All,DE_13.06.2020,13.06.2020,m,40,10,13687.3,52.3
Germany,All,DE_13.06.2020,13.06.2020,m,50,10,14023.6,236.3
Germany,All,DE_13.06.2020,13.06.2020,m,60,10,10722.6,666.5
Germany,All,DE_13.06.2020,13.06.2020,m,70,10,7329,1338.5
Germany,All,DE_13.06.2020,13.06.2020,m,80,10,5669.8,1876.5
Germany,All,DE_13.06.2020,13.06.2020,m,90,10,1796.2,787.6
Germany,All,DE_13.06.2020,13.06.2020,m,100,5,16.2,8
Germany,All,DE_13.07.2020,13.07.2020,b,0,10,5371.6,1
Germany,All,DE_13.07.2020,13.07.2020,b,10,10,8404.5,1.2
Germany,All,DE_13.07.2020,13.07.2020,b,20,10,25446.4,7.3
Germany,All,DE_13.07.2020,13.07.2020,b,30,10,41874.6,24.6
Germany,All,DE_13.07.2020,13.07.2020,b,40,10,31656.8,71.9
Germany,All,DE_13.07.2020,13.07.2020,b,50,10,29908.2,326.9
Germany,All,DE_13.07.2020,13.07.2020,b,60,10,20362.6,904.9
Germany,All,DE_13.07.2020,13.07.2020,b,70,10,15232.9,2016.1
Germany,All,DE_13.07.2020,13.07.2020,b,80,10,15458.1,3686.5
Germany,All,DE_13.07.2020,13.07.2020,b,90,10,5725.3,2002.7
Germany,All,DE_13.07.2020,13.07.2020,b,100,5,61,27.8
Germany,All,DE_13.07.2020,13.07.2020,f,0,10,2565.8,1
Germany,All,DE_13.07.2020,13.07.2020,f,10,10,4072.7,0.5
Germany,All,DE_13.07.2020,13.07.2020,f,20,10,12474.8,2.2
Germany,All,DE_13.07.2020,13.07.2020,f,30,10,21564.9,6.3
Germany,All,DE_13.07.2020,13.07.2020,f,40,10,16784.6,19.2
Germany,All,DE_13.07.2020,13.07.2020,f,50,10,14887.6,88.1
Germany,All,DE_13.07.2020,13.07.2020,f,60,10,9193.9,233.2
Germany,All,DE_13.07.2020,13.07.2020,f,70,10,7746.9,671.8
Germany,All,DE_13.07.2020,13.07.2020,f,80,10,9673.3,1802.1
Germany,All,DE_13.07.2020,13.07.2020,f,90,10,3878.5,1210.3
Germany,All,DE_13.07.2020,13.07.2020,f,100,5,44.2,19.7
Germany,All,DE_13.07.2020,13.07.2020,m,0,10,2805.8,0
Germany,All,DE_13.07.2020,13.07.2020,m,10,10,4331.7,0.7
Germany,All,DE_13.07.2020,13.07.2020,m,20,10,12971.5,5.1
Germany,All,DE_13.07.2020,13.07.2020,m,30,10,20309.7,18.3
Germany,All,DE_13.07.2020,13.07.2020,m,40,10,14872.2,52.7
Germany,All,DE_13.07.2020,13.07.2020,m,50,10,15020.5,238.8
Germany,All,DE_13.07.2020,13.07.2020,m,60,10,11168.7,671.7
Germany,All,DE_13.07.2020,13.07.2020,m,70,10,7486,1344.3
Germany,All,DE_13.07.2020,13.07.2020,m,80,10,5784.8,1884.3
Germany,All,DE_13.07.2020,13.07.2020,m,90,10,1846.8,792.5
Germany,All,DE_13.07.2020,13.07.2020,m,100,5,16.7,8
Germany,All,DE_14.03.2020,14.03.2020,b,0,10,114.7,0
Germany,All,DE_14.03.2020,14.03.2020,b,10,10,286.4,0
Germany,All,DE_14.03.2020,14.03.2020,b,20,10,797,0
Germany,All,DE_14.03.2020,14.03.2020,b,30,10,1410.9,0.3
Germany,All,DE_14.03.2020,14.03.2020,b,40,10,1400.2,1.3
Germany,All,DE_14.03.2020,14.03.2020,b,50,10,1425.7,5.4
Germany,All,DE_14.03.2020,14.03.2020,b,60,10,691.3,10.8
Germany,All,DE_14.03.2020,14.03.2020,b,70,10,242.7,18.2
Germany,All,DE_14.03.2020,14.03.2020,b,80,10,103,28.2
Germany,All,DE_14.03.2020,14.03.2020,b,90,10,16.9,15.6
Germany,All,DE_14.03.2020,14.03.2020,b,100,5,0.1,0.2
Germany,All,DE_14.03.2020,14.03.2020,f,0,10,48.5,0
Germany,All,DE_14.03.2020,14.03.2020,f,10,10,155.2,0
Germany,All,DE_14.03.2020,14.03.2020,f,20,10,396.5,0
Germany,All,DE_14.03.2020,14.03.2020,f,30,10,632.3,0
Germany,All,DE_14.03.2020,14.03.2020,f,40,10,596.7,0
Germany,All,DE_14.03.2020,14.03.2020,f,50,10,582,0
Germany,All,DE_14.03.2020,14.03.2020,f,60,10,270.6,0.9
Germany,All,DE_14.03.2020,14.03.2020,f,70,10,105.4,4.1
Germany,All,DE_14.03.2020,14.03.2020,f,80,10,52.3,9.1
Germany,All,DE_14.03.2020,14.03.2020,f,90,10,8.6,6.6
Germany,All,DE_14.03.2020,14.03.2020,f,100,5,0,0.1
Germany,All,DE_14.03.2020,14.03.2020,m,0,10,66.2,0
Germany,All,DE_14.03.2020,14.03.2020,m,10,10,131.2,0
Germany,All,DE_14.03.2020,14.03.2020,m,20,10,400.5,0
Germany,All,DE_14.03.2020,14.03.2020,m,30,10,778.7,0.3
Germany,All,DE_14.03.2020,14.03.2020,m,40,10,803.5,1.3
Germany,All,DE_14.03.2020,14.03.2020,m,50,10,843.7,5.4
Germany,All,DE_14.03.2020,14.03.2020,m,60,10,420.7,9.9
Germany,All,DE_14.03.2020,14.03.2020,m,70,10,137.3,14.1
Germany,All,DE_14.03.2020,14.03.2020,m,80,10,50.7,19.1
Germany,All,DE_14.03.2020,14.03.2020,m,90,10,8.3,9
Germany,All,DE_14.03.2020,14.03.2020,m,100,5,0,0.1
Germany,All,DE_14.04.2020,14.04.2020,b,0,10,2093.8,1
Germany,All,DE_14.04.2020,14.04.2020,b,10,10,4136,0.8
Germany,All,DE_14.04.2020,14.04.2020,b,20,10,15245.3,4.5
Germany,All,DE_14.04.2020,14.04.2020,b,30,10,27874.9,15.5
Germany,All,DE_14.04.2020,14.04.2020,b,40,10,21945.3,50.7
Germany,All,DE_14.04.2020,14.04.2020,b,50,10,21359,248.5
Germany,All,DE_14.04.2020,14.04.2020,b,60,10,14806.2,685.5
Germany,All,DE_14.04.2020,14.04.2020,b,70,10,10619.7,1465.5
Germany,All,DE_14.04.2020,14.04.2020,b,80,10,9864.2,2599.5
Germany,All,DE_14.04.2020,14.04.2020,b,90,10,3317.5,1386.5
Germany,All,DE_14.04.2020,14.04.2020,b,100,5,32.9,19
Germany,All,DE_14.04.2020,14.04.2020,f,0,10,969.3,1
Germany,All,DE_14.04.2020,14.04.2020,f,10,10,2029.8,0.3
Germany,All,DE_14.04.2020,14.04.2020,f,20,10,7875.9,0.9
Germany,All,DE_14.04.2020,14.04.2020,f,30,10,14908.4,3.1
Germany,All,DE_14.04.2020,14.04.2020,f,40,10,11624,12.1
Germany,All,DE_14.04.2020,14.04.2020,f,50,10,10439.6,62.9
Germany,All,DE_14.04.2020,14.04.2020,f,60,10,6612.5,167.8
Germany,All,DE_14.04.2020,14.04.2020,f,70,10,5333.8,468
Germany,All,DE_14.04.2020,14.04.2020,f,80,10,6029.6,1234.4
Germany,All,DE_14.04.2020,14.04.2020,f,90,10,2180.1,823.5
Germany,All,DE_14.04.2020,14.04.2020,f,100,5,23.1,13.4
Germany,All,DE_14.04.2020,14.04.2020,m,0,10,1124.4,0
Germany,All,DE_14.04.2020,14.04.2020,m,10,10,2106.3,0.6
Germany,All,DE_14.04.2020,14.04.2020,m,20,10,7369.5,3.6
Germany,All,DE_14.04.2020,14.04.2020,m,30,10,12966.5,12.4
Germany,All,DE_14.04.2020,14.04.2020,m,40,10,10321.3,38.5
Germany,All,DE_14.04.2020,14.04.2020,m,50,10,10919.4,185.6
Germany,All,DE_14.04.2020,14.04.2020,m,60,10,8193.7,517.7
Germany,All,DE_14.04.2020,14.04.2020,m,70,10,5285.9,997.4
Germany,All,DE_14.04.2020,14.04.2020,m,80,10,3834.6,1365.1
Germany,All,DE_14.04.2020,14.04.2020,m,90,10,1137.4,563
Germany,All,DE_14.04.2020,14.04.2020,m,100,5,9.8,5.6
Germany,All,DE_14.05.2020,14.05.2020,b,0,10,3328.9,1
Germany,All,DE_14.05.2020,14.05.2020,b,10,10,5904.9,1.2
Germany,All,DE_14.05.2020,14.05.2020,b,20,10,20853.9,7.4
Germany,All,DE_14.05.2020,14.05.2020,b,30,10,36838.3,24.1
Germany,All,DE_14.05.2020,14.05.2020,b,40,10,27896.9,68.1
Germany,All,DE_14.05.2020,14.05.2020,b,50,10,26518.3,307.2
Germany,All,DE_14.05.2020,14.05.2020,b,60,10,18620.1,862.9
Germany,All,DE_14.05.2020,14.05.2020,b,70,10,14221.1,1949.1
Germany,All,DE_14.05.2020,14.05.2020,b,80,10,14357.7,3556.5
Germany,All,DE_14.05.2020,14.05.2020,b,90,10,5242.8,1914.1
Germany,All,DE_14.05.2020,14.05.2020,b,100,5,55.2,26.3
Germany,All,DE_14.05.2020,14.05.2020,f,0,10,1579.3,1
Germany,All,DE_14.05.2020,14.05.2020,f,10,10,2872.2,0.5
Germany,All,DE_14.05.2020,14.05.2020,f,20,10,10501.6,2.2
Germany,All,DE_14.05.2020,14.05.2020,f,30,10,19530,6.1
Germany,All,DE_14.05.2020,14.05.2020,f,40,10,15038.1,17.4
Germany,All,DE_14.05.2020,14.05.2020,f,50,10,13269.8,79.1
Germany,All,DE_14.05.2020,14.05.2020,f,60,10,8399.9,215.3
Germany,All,DE_14.05.2020,14.05.2020,f,70,10,7206.6,640.7
Germany,All,DE_14.05.2020,14.05.2020,f,80,10,8951.6,1728.6
Germany,All,DE_14.05.2020,14.05.2020,f,90,10,3543.2,1153.6
Germany,All,DE_14.05.2020,14.05.2020,f,100,5,40,18.7
Germany,All,DE_14.05.2020,14.05.2020,m,0,10,1749.6,0
Germany,All,DE_14.05.2020,14.05.2020,m,10,10,3032.7,0.7
Germany,All,DE_14.05.2020,14.05.2020,m,20,10,10352.3,5.2
Germany,All,DE_14.05.2020,14.05.2020,m,30,10,17308.3,18
Germany,All,DE_14.05.2020,14.05.2020,m,40,10,12858.8,50.8
Germany,All,DE_14.05.2020,14.05.2020,m,50,10,13248.5,228.1
Germany,All,DE_14.05.2020,14.05.2020,m,60,10,10220.2,647.5
Germany,All,DE_14.05.2020,14.05.2020,m,70,10,7014.4,1308.4
Germany,All,DE_14.05.2020,14.05.2020,m,80,10,5406.1,1827.9
Germany,All,DE_14.05.2020,14.05.2020,m,90,10,1699.6,760.6
Germany,All,DE_14.05.2020,14.05.2020,m,100,5,15.2,7.6
Germany,All,DE_14.06.2020,14.06.2020,b,0,10,4245.7,1
Germany,All,DE_14.06.2020,14.06.2020,b,10,10,7088,1.2
Germany,All,DE_14.06.2020,14.06.2020,b,20,10,23130.6,7.3
Germany,All,DE_14.06.2020,14.06.2020,b,30,10,39275.8,24.5
Germany,All,DE_14.06.2020,14.06.2020,b,40,10,29636,70.8
Germany,All,DE_14.06.2020,14.06.2020,b,50,10,28143.4,321.2
Germany,All,DE_14.06.2020,14.06.2020,b,60,10,19575.5,893.6
Germany,All,DE_14.06.2020,14.06.2020,b,70,10,14899.4,2002.4
Germany,All,DE_14.06.2020,14.06.2020,b,80,10,15154.2,3666.3
Germany,All,DE_14.06.2020,14.06.2020,b,90,10,5593,1990.1
Germany,All,DE_14.06.2020,14.06.2020,b,100,5,59.4,27.6
Germany,All,DE_14.06.2020,14.06.2020,f,0,10,2008.8,1
Germany,All,DE_14.06.2020,14.06.2020,f,10,10,3421.8,0.5
Germany,All,DE_14.06.2020,14.06.2020,f,20,10,11471.1,2.2
Germany,All,DE_14.06.2020,14.06.2020,f,30,10,20581.4,6.2
Germany,All,DE_14.06.2020,14.06.2020,f,40,10,15933.9,18.5
Germany,All,DE_14.06.2020,14.06.2020,f,50,10,14114.4,84.8
Germany,All,DE_14.06.2020,14.06.2020,f,60,10,8848.8,226.9
Germany,All,DE_14.06.2020,14.06.2020,f,70,10,7566.5,663.1
Germany,All,DE_14.06.2020,14.06.2020,f,80,10,9481.7,1788.8
Germany,All,DE_14.06.2020,14.06.2020,f,90,10,3796.2,1202.5
Germany,All,DE_14.06.2020,14.06.2020,f,100,5,43.2,19.6
Germany,All,DE_14.06.2020,14.06.2020,m,0,10,2236.9,0
Germany,All,DE_14.06.2020,14.06.2020,m,10,10,3666.2,0.7
Germany,All,DE_14.06.2020,14.06.2020,m,20,10,11659.5,5.1
Germany,All,DE_14.06.2020,14.06.2020,m,30,10,18694.4,18.2
Germany,All,DE_14.06.2020,14.06.2020,m,40,10,13702.1,52.3
Germany,All,DE_14.06.2020,14.06.2020,m,50,10,14029,236.4
Germany,All,DE_14.06.2020,14.06.2020,m,60,10,10726.7,666.7
Germany,All,DE_14.06.2020,14.06.2020,m,70,10,7332.8,1339.3
Germany,All,DE_14.06.2020,14.06.2020,m,80,10,5672.5,1877.5
Germany,All,DE_14.06.2020,14.06.2020,m,90,10,1796.8,787.6
Germany,All,DE_14.06.2020,14.06.2020,m,100,5,16.2,7.9
Germany,All,DE_14.07.2020,14.07.2020,b,0,10,5386.6,1
Germany,All,DE_14.07.2020,14.07.2020,b,10,10,8433,1.2
Germany,All,DE_14.07.2020,14.07.2020,b,20,10,25488.2,7.3
Germany,All,DE_14.07.2020,14.07.2020,b,30,10,41909.1,24.6
Germany,All,DE_14.07.2020,14.07.2020,b,40,10,31693.4,71.9
Germany,All,DE_14.07.2020,14.07.2020,b,50,10,29946.1,326.9
Germany,All,DE_14.07.2020,14.07.2020,b,60,10,20378.6,904.9
Germany,All,DE_14.07.2020,14.07.2020,b,70,10,15238.4,2016.1
Germany,All,DE_14.07.2020,14.07.2020,b,80,10,15463.5,3686.5
Germany,All,DE_14.07.2020,14.07.2020,b,90,10,5728.2,2002.7
Germany,All,DE_14.07.2020,14.07.2020,b,100,5,61,27.8
Germany,All,DE_14.07.2020,14.07.2020,f,0,10,2569.5,1
Germany,All,DE_14.07.2020,14.07.2020,f,10,10,4083.7,0.5
Germany,All,DE_14.07.2020,14.07.2020,f,20,10,12496.6,2.2
Germany,All,DE_14.07.2020,14.07.2020,f,30,10,21584.6,6.3
Germany,All,DE_14.07.2020,14.07.2020,f,40,10,16798.4,19.2
Germany,All,DE_14.07.2020,14.07.2020,f,50,10,14900.9,88.1
Germany,All,DE_14.07.2020,14.07.2020,f,60,10,9201.6,233.2
Germany,All,DE_14.07.2020,14.07.2020,f,70,10,7751.5,671.8
Germany,All,DE_14.07.2020,14.07.2020,f,80,10,9676.6,1802.1
Germany,All,DE_14.07.2020,14.07.2020,f,90,10,3879.4,1210.3
Germany,All,DE_14.07.2020,14.07.2020,f,100,5,44.2,19.7
Germany,All,DE_14.07.2020,14.07.2020,m,0,10,2817.1,0
Germany,All,DE_14.07.2020,14.07.2020,m,10,10,4349.3,0.7
Germany,All,DE_14.07.2020,14.07.2020,m,20,10,12991.6,5.1
Germany,All,DE_14.07.2020,14.07.2020,m,30,10,20324.5,18.3
Germany,All,DE_14.07.2020,14.07.2020,m,40,10,14895,52.7
Germany,All,DE_14.07.2020,14.07.2020,m,50,10,15045.1,238.8
Germany,All,DE_14.07.2020,14.07.2020,m,60,10,11177,671.7
Germany,All,DE_14.07.2020,14.07.2020,m,70,10,7486.9,1344.3
Germany,All,DE_14.07.2020,14.07.2020,m,80,10,5786.9,1884.3
Germany,All,DE_14.07.2020,14.07.2020,m,90,10,1848.8,792.5
Germany,All,DE_14.07.2020,14.07.2020,m,100,5,16.8,8
Germany,All,DE_15.03.2020,15.03.2020,b,0,10,128,0
Germany,All,DE_15.03.2020,15.03.2020,b,10,10,317.2,0
Germany,All,DE_15.03.2020,15.03.2020,b,20,10,911.9,0
Germany,All,DE_15.03.2020,15.03.2020,b,30,10,1650.4,0.3
Germany,All,DE_15.03.2020,15.03.2020,b,40,10,1627.2,1.7
Germany,All,DE_15.03.2020,15.03.2020,b,50,10,1619.1,6.9
Germany,All,DE_15.03.2020,15.03.2020,b,60,10,778.7,12.9
Germany,All,DE_15.03.2020,15.03.2020,b,70,10,283.5,21.1
Germany,All,DE_15.03.2020,15.03.2020,b,80,10,129.2,33.2
Germany,All,DE_15.03.2020,15.03.2020,b,90,10,22.7,18.5
Germany,All,DE_15.03.2020,15.03.2020,b,100,5,0.1,0.3
Germany,All,DE_15.03.2020,15.03.2020,f,0,10,54.8,0
Germany,All,DE_15.03.2020,15.03.2020,f,10,10,169.1,0
Germany,All,DE_15.03.2020,15.03.2020,f,20,10,450.1,0
Germany,All,DE_15.03.2020,15.03.2020,f,30,10,740.8,0.1
Germany,All,DE_15.03.2020,15.03.2020,f,40,10,697.9,0.4
Germany,All,DE_15.03.2020,15.03.2020,f,50,10,668.4,1.5
Germany,All,DE_15.03.2020,15.03.2020,f,60,10,310.2,1.8
Germany,All,DE_15.03.2020,15.03.2020,f,70,10,125.8,4.2
Germany,All,DE_15.03.2020,15.03.2020,f,80,10,67,11.6
Germany,All,DE_15.03.2020,15.03.2020,f,90,10,11.9,8.2
Germany,All,DE_15.03.2020,15.03.2020,f,100,5,0.1,0.1
Germany,All,DE_15.03.2020,15.03.2020,m,0,10,73.2,0
Germany,All,DE_15.03.2020,15.03.2020,m,10,10,148,0
Germany,All,DE_15.03.2020,15.03.2020,m,20,10,461.9,0
Germany,All,DE_15.03.2020,15.03.2020,m,30,10,909.6,0.2
Germany,All,DE_15.03.2020,15.03.2020,m,40,10,929.3,1.3
Germany,All,DE_15.03.2020,15.03.2020,m,50,10,950.8,5.5
Germany,All,DE_15.03.2020,15.03.2020,m,60,10,468.5,11.2
Germany,All,DE_15.03.2020,15.03.2020,m,70,10,157.7,16.8
Germany,All,DE_15.03.2020,15.03.2020,m,80,10,62.2,21.6
Germany,All,DE_15.03.2020,15.03.2020,m,90,10,10.8,10.3
Germany,All,DE_15.03.2020,15.03.2020,m,100,5,0.1,0.1
Germany,All,DE_15.04.2020,15.04.2020,b,0,10,2140.6,1
Germany,All,DE_15.04.2020,15.04.2020,b,10,10,4247.4,0.8
Germany,All,DE_15.04.2020,15.04.2020,b,20,10,15620.6,4.5
Germany,All,DE_15.04.2020,15.04.2020,b,30,10,28512.6,15.6
Germany,All,DE_15.04.2020,15.04.2020,b,40,10,22433,51.6
Germany,All,DE_15.04.2020,15.04.2020,b,50,10,21803,254.5
Germany,All,DE_15.04.2020,15.04.2020,b,60,10,15121.3,702.1
Germany,All,DE_15.04.2020,15.04.2020,b,70,10,10928.4,1505.9
Germany,All,DE_15.04.2020,15.04.2020,b,80,10,10274.9,2694.1
Germany,All,DE_15.04.2020,15.04.2020,b,90,10,3500.2,1451.8
Germany,All,DE_15.04.2020,15.04.2020,b,100,5,35,20.1
Germany,All,DE_15.04.2020,15.04.2020,f,0,10,1000.5,1
Germany,All,DE_15.04.2020,15.04.2020,f,10,10,2093.2,0.3
Germany,All,DE_15.04.2020,15.04.2020,f,20,10,8070.6,0.9
Germany,All,DE_15.04.2020,15.04.2020,f,30,10,15247.6,3.1
Germany,All,DE_15.04.2020,15.04.2020,f,40,10,11902.3,12
Germany,All,DE_15.04.2020,15.04.2020,f,50,10,10683,63.1
Germany,All,DE_15.04.2020,15.04.2020,f,60,10,6764.6,172.8
Germany,All,DE_15.04.2020,15.04.2020,f,70,10,5498.1,490
Germany,All,DE_15.04.2020,15.04.2020,f,80,10,6296.1,1292.2
Germany,All,DE_15.04.2020,15.04.2020,f,90,10,2307.2,861.7
Germany,All,DE_15.04.2020,15.04.2020,f,100,5,24.7,14.1
Germany,All,DE_15.04.2020,15.04.2020,m,0,10,1140.1,0
Germany,All,DE_15.04.2020,15.04.2020,m,10,10,2154.2,0.6
Germany,All,DE_15.04.2020,15.04.2020,m,20,10,7550.1,3.6
Germany,All,DE_15.04.2020,15.04.2020,m,30,10,13265,12.5
Germany,All,DE_15.04.2020,15.04.2020,m,40,10,10530.7,39.7
Germany,All,DE_15.04.2020,15.04.2020,m,50,10,11120,191.4
Germany,All,DE_15.04.2020,15.04.2020,m,60,10,8356.7,529.3
Germany,All,DE_15.04.2020,15.04.2020,m,70,10,5430.3,1015.9
Germany,All,DE_15.04.2020,15.04.2020,m,80,10,3978.8,1401.9
Germany,All,DE_15.04.2020,15.04.2020,m,90,10,1192.9,590.1
Germany,All,DE_15.04.2020,15.04.2020,m,100,5,10.3,6
Germany,All,DE_15.05.2020,15.05.2020,b,0,10,3361.6,1
Germany,All,DE_15.05.2020,15.05.2020,b,10,10,5955.3,1.2
Germany,All,DE_15.05.2020,15.05.2020,b,20,10,20968.2,7.4
Germany,All,DE_15.05.2020,15.05.2020,b,30,10,36973.7,24.1
Germany,All,DE_15.05.2020,15.05.2020,b,40,10,27989.9,68.1
Germany,All,DE_15.05.2020,15.05.2020,b,50,10,26604.8,307.2
Germany,All,DE_15.05.2020,15.05.2020,b,60,10,18677.8,864.4
Germany,All,DE_15.05.2020,15.05.2020,b,70,10,14270.7,1955.6
Germany,All,DE_15.05.2020,15.05.2020,b,80,10,14421.1,3570.1
Germany,All,DE_15.05.2020,15.05.2020,b,90,10,5271.3,1921.5
Germany,All,DE_15.05.2020,15.05.2020,b,100,5,55.5,26.4
Germany,All,DE_15.05.2020,15.05.2020,f,0,10,1598.1,1
Germany,All,DE_15.05.2020,15.05.2020,f,10,10,2893.8,0.5
Germany,All,DE_15.05.2020,15.05.2020,f,20,10,10546.9,2.2
Germany,All,DE_15.05.2020,15.05.2020,f,30,10,19591.3,6.1
Germany,All,DE_15.05.2020,15.05.2020,f,40,10,15085.9,17.4
Germany,All,DE_15.05.2020,15.05.2020,f,50,10,13312.2,79.1
Germany,All,DE_15.05.2020,15.05.2020,f,60,10,8425.6,216.1
Germany,All,DE_15.05.2020,15.05.2020,f,70,10,7233.1,643.9
Germany,All,DE_15.05.2020,15.05.2020,f,80,10,8994.5,1735.1
Germany,All,DE_15.05.2020,15.05.2020,f,90,10,3564.2,1156.2
Germany,All,DE_15.05.2020,15.05.2020,f,100,5,40.3,18.7
Germany,All,DE_15.05.2020,15.05.2020,m,0,10,1763.5,0
Germany,All,DE_15.05.2020,15.05.2020,m,10,10,3061.6,0.7
Germany,All,DE_15.05.2020,15.05.2020,m,20,10,10421.3,5.2
Germany,All,DE_15.05.2020,15.05.2020,m,30,10,17382.4,18
Germany,All,DE_15.05.2020,15.05.2020,m,40,10,12904,50.7
Germany,All,DE_15.05.2020,15.05.2020,m,50,10,13292.6,228.1
Germany,All,DE_15.05.2020,15.05.2020,m,60,10,10252.2,648.3
Germany,All,DE_15.05.2020,15.05.2020,m,70,10,7037.6,1311.6
Germany,All,DE_15.05.2020,15.05.2020,m,80,10,5426.5,1835
Germany,All,DE_15.05.2020,15.05.2020,m,90,10,1707.1,765.2
Germany,All,DE_15.05.2020,15.05.2020,m,100,5,15.3,7.7
Germany,All,DE_15.06.2020,15.06.2020,b,0,10,4266.6,1
Germany,All,DE_15.06.2020,15.06.2020,b,10,10,7106.2,1.2
Germany,All,DE_15.06.2020,15.06.2020,b,20,10,23172.2,7.3
Germany,All,DE_15.06.2020,15.06.2020,b,30,10,39337.2,24.5
Germany,All,DE_15.06.2020,15.06.2020,b,40,10,29676.7,71
Germany,All,DE_15.06.2020,15.06.2020,b,50,10,28174.6,322
Germany,All,DE_15.06.2020,15.06.2020,b,60,10,19592.2,894.3
Germany,All,DE_15.06.2020,15.06.2020,b,70,10,14910.6,2001.7
Germany,All,DE_15.06.2020,15.06.2020,b,80,10,15166.8,3666.7
Germany,All,DE_15.06.2020,15.06.2020,b,90,10,5598.3,1992.7
Germany,All,DE_15.06.2020,15.06.2020,b,100,5,59.4,27.6
Germany,All,DE_15.06.2020,15.06.2020,f,0,10,2019.1,1
Germany,All,DE_15.06.2020,15.06.2020,f,10,10,3429.9,0.5
Germany,All,DE_15.06.2020,15.06.2020,f,20,10,11490.2,2.2
Germany,All,DE_15.06.2020,15.06.2020,f,30,10,20610.7,6.3
Germany,All,DE_15.06.2020,15.06.2020,f,40,10,15951.9,18.7
Germany,All,DE_15.06.2020,15.06.2020,f,50,10,14126.6,85.6
Germany,All,DE_15.06.2020,15.06.2020,f,60,10,8855.9,227.6
Germany,All,DE_15.06.2020,15.06.2020,f,70,10,7573.4,662.4
Germany,All,DE_15.06.2020,15.06.2020,f,80,10,9491.4,1788.8
Germany,All,DE_15.06.2020,15.06.2020,f,90,10,3800.5,1205.3
Germany,All,DE_15.06.2020,15.06.2020,f,100,5,43.3,19.7
Germany,All,DE_15.06.2020,15.06.2020,m,0,10,2247.5,0
Germany,All,DE_15.06.2020,15.06.2020,m,10,10,3676.3,0.7
Germany,All,DE_15.06.2020,15.06.2020,m,20,10,11682,5.1
Germany,All,DE_15.06.2020,15.06.2020,m,30,10,18726.6,18.2
Germany,All,DE_15.06.2020,15.06.2020,m,40,10,13724.8,52.3
Germany,All,DE_15.06.2020,15.06.2020,m,50,10,14048,236.4
Germany,All,DE_15.06.2020,15.06.2020,m,60,10,10736.4,666.7
Germany,All,DE_15.06.2020,15.06.2020,m,70,10,7337.2,1339.3
Germany,All,DE_15.06.2020,15.06.2020,m,80,10,5675.4,1877.9
Germany,All,DE_15.06.2020,15.06.2020,m,90,10,1797.9,787.3
Germany,All,DE_15.06.2020,15.06.2020,m,100,5,16.2,7.9
Germany,All,DE_16.03.2020,16.03.2020,b,0,10,150.5,0
